y_text,y_emb
manufacture halal certificate product,11000110011010100011000011000100011111010010
reboot backend physical processor,11101110010000111001001111000101011111110000
system shall allow admin,10110010001101011101000000111010100000100001
internal messages lag frames,01001011011110011000100100010010001110101011
lower priority meeting changed,11000001101111111110101100010010000110011010
negative effects usability accessibility,11011000011011001011001001111110000000001110
university interacts university staff,10011100100010010011001001110010010111010111
onscreen colours fonts font,11011101011001101011010111110011001111100111
system standard hardware clientserver,10110010001101110100100101001100000110111101
current segment position respect,00101111000101001001111111011010011100001110
system must include cases,10110010001110010110000101111101000110000111
quality database maintained way,11101000111001011000011100001100010001011011
exclusion set monitor meeting,01101000100101011111111100101000011000100100
set budget goal allow,10101111111000100101100111000111000001110101
user system administrator shall,10011110010101100100010000110000010101110100
printed messages detailing operational,11111101001110011000100010001101111011100010
api cross referencing entered,00001001001001011110101110110001001101111100
users see different traffic,10011010111101001001010010000011110010010101
make time stamp adjustments,11000011110100100011011011101011000000100011
able rebroadcast stream effectively,00000000011111011101101011110010101100101111
maintains consistent set user,11000011011001110010011010111111110011110010
entities case suspect property,01101110111001100001101011011001011111001011
data processed time series,00101100011111111100101001000110110101101001
srs new operational conditions,10111011100110110011001101110001000111010001
