X_text,X_emb,y_text,y_emb
finished spectra,0111111111110111001001,spectra meta,1011100100111001100110
spectra meta,1011100100111001100110,meta auxiliary,1100110011000011111001
meta auxiliary,1100110011000011111001,auxiliary data,0001111100100101100011
auxiliary data,0001111100100101100011,data form,0010110001101111100000
data form,0010110001101111100000,form suitably,0111110000010110101000
form suitably,0111110000010110101000,suitably formatted,1011010100001110100011
suitably formatted,1011010100001110100011,formatted output,0111010001111010101010
formatted output,0111010001111010101010,output data,1101010101000101100011
output data,1101010101000101100011,data sets,0010110001110101111101
aips measurement,0000111100111000101001,measurement sets,1100010100110101111101
measurement sets,1100010100110101111101,sets expected,1010111110101111000000
sets expected,1010111110101111000000,expected entities,0111100000001101110111
expected entities,0111100000001101110111,entities output,0110111011111010101010
entities output,0110111011111010101010,output data,1101010101000101100011
output data,1101010101000101100011,data management,0010110001111000010010
data management,0010110001111000010010,management shall,1100001001010101110100
management shall,1100001001010101110100,shall store,1010111010010111101110
shall store,1010111010010111101110,store formatted,1011110111001110100011
store formatted,1011110111001110100011,formatted output,0111010001111010101010
formatted output,0111010001111010101010,output data,1101010101000101100011
output data,1101010101000101100011,data records,0010110001111101101110
data records,0010110001111101101110,records memory,1110110111011000100010
records memory,1110110111011000100010,memory buffer,1100010001000010010111
memory buffer,1100010001000010010111,buffer backup,0001001011100011100111
buffer backup,0001001011100011100111,backup disk,0001110011101100000101
backup disk,0001110011101100000101,disk buffering,0110000010100010010101
store data,1011110111000101100011,data ready,0010110001111101010010
data ready,0010110001111101010010,ready transmission,1110101001010010110001
ready transmission,1110101001010010110001,transmission ee,1001011000101100101010
transmission ee,1001011000101100101010,ee system,0110010101010110010001
ee system,0110010101010110010001,system successful,1011001000110110101111
system successful,1011001000110110101111,successful transfer,1011010111110010010011
successful transfer,1011010111110010010011,transfer occurred,1001001001111011110111
report errors,1110011011101101010010,errors buffer,0110101001000010010111
errors buffer,0110101001000010010111,buffer overflow,0001001011111010101000
buffer overflow,0001001011111010101000,overflow conditions,1101010100000111010001
overflow conditions,1101010100000111010001,conditions occur,0011101000111011110110
conditions occur,0011101000111011110110,occur data,1101111011000101100011
occur data,1101111011000101100011,data send,0010110001110101100101
data send,0010110001110101100101,send shall,1010110010110101110100
send shall,1010110010110101110100,shall send,1010111010010101100101
shall send,1010111010010101100101,send output,1010110010111010101010
send output,1010110010111010101010,output data,1101010101000101100011
output data,1101010101000101100011,data ee,0010110001101100101010
data ee,0010110001101100101010,ee system,0110010101010110010001
ee system,0110010101010110010001,system send,1011001000110101100101
system send,1011001000110101100101,send verify,1010110010110011000100
send verify,1010110010110011000100,verify shall,1001100010010101110100
verify shall,1001100010010101110100,shall verify,1010111010010011000100
shall verify,1010111010010011000100,verify sent,1001100010010101101111
verify sent,1001100010010101101111,sent data,1010110111100101100011
sent data,1010110111100101100011,data successfully,0010110001110110101110
data successfully,0010110001110110101110,successfully received,1011010111011101111100
report errors,1110011011101101010010,errors monitor,0110101001011001010000
errors monitor,0110101001011001010000,monitor io,1100101000001001110111
monitor io,1100101000001001110111,io performance,0100111011111010000110
io performance,0100111011111010000110,performance shall,1101000011010101110100
performance shall,1101000011010101110100,shall monitor,1010111010011001010000
shall monitor,1010111010011001010000,monitor data,1100101000000101100011
monitor data,1100101000000101100011,data transfer,0010110001110010010011
data transfer,0010110001110010010011,transfer rates,1001001001111101011001
transfer rates,1001001001111101011001,rates evla,1110101100101101011000
rates evla,1110101100101101011000,evla operations,0110101100011011100011
evla operations,0110101100011011100011,operations system,1101110001110110010001
operations system,1101110001110110010001,system srs,1011001000110111011100
system srs,1011001000110111011100,srs correlator,1011101110000101011111
srs correlator,1011101110000101011111,correlator ee,0010101111101100101010
accumulate data,0000001110100101100011,data transfer,0010110001110010010011
data transfer,0010110001110010010011,transfer statistics,1001001001110111111111
transfer statistics,1001001001110111111111,statistics compare,1011111111100111100110
statistics compare,1011111111100111100110,compare tolerances,0011110011010010011000
report tolerance,1110011011110010001000,tolerance conditions,1001000100000111010001
tolerance conditions,1001000100000111010001,conditions monitor,0011101000111001010000
conditions monitor,0011101000111001010000,monitor compute,1100101000000111110100
monitor compute,1100101000000111110100,compute performance,0011111010011010000110
compute performance,0011111010011010000110,performance shall,1101000011010101110100
performance shall,1101000011010101110100,shall monitor,1010111010011001010000
shall monitor,1010111010011001010000,monitor overall,1100101000011010101001
monitor overall,1100101000011010101001,overall data,1101010100100101100011
overall data,1101010100100101100011,data processing,0010110001111111110001
data processing,0010110001111111110001,processing rate,1111111000111101011000
compare tolerances,0011110011010010011000,tolerances report,1001001100011100110111
tolerances report,1001001100011100110111,report tolerance,1110011011110010001000
report tolerance,1110011011110010001000,tolerance conditions,1001000100000111010001
tolerance conditions,1001000100000111010001,conditions monitor,0011101000111001010000
conditions monitor,0011101000111001010000,monitor compute,1100101000000111110100
monitor compute,1100101000000111110100,compute errors,0011111010001101010010
compute errors,0011111010001101010010,errors shall,0110101001010101110100
errors shall,0110101001010101110100,shall trap,1010111010010010110011
shall trap,1010111010010010110011,trap flag,1001011001101111101001
trap flag,1001011001101111101001,flag repair,0111110100111100111000
flag repair,0111110100111100111000,repair infs,1110011100001011011010
