X_text,X_emb,y_text,y_emb
warning,10001001000,number,11011010011
number,11011010011,translatable,10010110000
translatable,10010110000,text,10110000001
text,10110000001,warning,10001001000
warning,10001001000,message,11001100001
message,11001100001,warning,10001001000
warning,10001001000,source,10111000011
source,10111000011,warning,10001001000
warning,10001001000,rates,11101011001
rates,11101011001,applicable,00001001100
applicable,00001001100,time,10010001101
time,10010001101,stamp,10111010110
stamp,10111010110,failure,01111011011
failure,01111011011,report,11100110111
report,11100110111,internal,01001011011
internal,01001011011,system,10110010001
system,10110010001,component,00111111010
component,00111111010,eg,01100100010
disk,01100000101,drive,01100110000
drive,01100110000,processors,11111010000
processors,11111010000,processes,11111110011
processes,11111110011,networks,11011000101
networks,11011000101,failure,01111011011
failure,01111011011,number,11011010011
number,11011010011,translatable,10010110000
translatable,10010110000,text,10110000001
text,10110000001,error,01101010011
error,01101010011,message,11001100001
message,11001100001,time,10010001101
time,10010001101,stamp,10111010110
stamp,10111010110,recovery,11101101100
recovery,11101101100,report,11100110111
report,11100110111,internal,01001011011
internal,01001011011,system,10110010001
system,10110010001,component,00111111010
component,00111111010,process,11111110110
process,11111110110,processor,11111110000
processor,11111110000,network,11011000111
network,11011000111,recovery,11101101100
recovery,11101101100,action,00000110011
action,00000110011,result,11100000000
result,11100000000,status,10111111110
status,10111111110,report,11100110111
report,11100110111,internal,01001011011
internal,01001011011,system,10110010001
system,10110010001,component,00111111010
component,00111111010,process,11111110110
process,11111110110,processor,11111110000
processor,11111110000,network,11011000111
network,11011000111,functional,01110010000
functional,01110010000,state,10111110110
performance,11010000110,requirements,11100010101
requirements,11100010101,data,00101100011
data,00101100011,integrity,01001000001
integrity,01001000001,backend,00011100100
backend,00011100100,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,maintain,11000001001
maintain,11000001001,input,01011001111
input,01011001111,data,00101100011
data,00101100011,fidelity,01111010010
fidelity,01111010010,dynamic,01100111101
dynamic,01100111101,range,11101001001
range,11101001001,across,00000010000
across,00000010000,processing,11111110001
processing,11111110001,manipulation,11000010001
manipulation,11000010001,io,01001110111
io,01001110111,functions,01110010111
functions,01110010111,error,01101010011
error,01101010011,handling,01010001011
handling,01010001011,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,capable,00010000101
capable,00010000101,flagging,01111101011
flagging,01111101011,king,01000100000
king,01000100000,corrupted,00101011100
corrupted,00101011100,data,00101100011
data,00101100011,segments,10100100110
segments,10100100110,proceeding,11111110101
proceeding,11111110101,without,10001111010
without,10001111010,interruption,01001010100
interruption,01001010100,effect,01100101110
effect,01100101110,data,00101100011
includes,01011111111,limited,01000011111
limited,01000011111,partial,11010010011
partial,11010010011,data,00101100011
data,00101100011,zero,10001100111
zero,10001100111,data,00101100011
data,00101100011,underflows,10010100101
underflows,10010100101,overflows,11010111000
overflows,11010111000,infinities,01011011101
infinities,01011011101,nans,11001001111
nans,11001001111,whether,10001110001
whether,10001110001,obtained,11011110010
obtained,11011110010,input,01011001111
input,01011001111,arising,00011001101
arising,00011001101,processing,11111110001
processing,11111110001,hardware,01010011000
hardware,01010011000,req,11100110000
input,01011001111,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,capable,00010000101
capable,00010000101,accepting,00000001100
accepting,00000001100,aggregate,00001101000
aggregate,00001101000,data,00101100011
data,00101100011,input,01011001111
input,01011001111,stream,10111100101
stream,10111100101,correlator,00101011111
correlator,00101011111,minimum,11001111010
must,11001011000,done,01100010110
done,01100010110,simultaneously,10101011001
simultaneously,10101011001,output,11010101010
output,11010101010,stream,10111100101
stream,10111100101,necessarily,11001000011
necessarily,11001000011,interconnects,01001001110
initial,01011011001,deployment,00100110110
deployment,00100110110,specification,10111001111
specification,10111001111,increased,01011110111
increased,01011110111,time,10010001101
time,10010001101,output,11010101010
output,11010101010,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,capable,00010000101
capable,00010000101,delivering,00100111110
delivering,00100111110,output,11010101010
output,11010101010,data,00101100011
data,00101100011,stream,10111100101
stream,10111100101,ee,01100101010
ee,01100101010,system,10110010001
system,10110010001,minimum,11001111010
minimum,11001111010,mbytessec,11000111010
includes,01011111111,resends,11100011110
resends,11100011110,simultaneous,10101011011
simultaneous,10101011011,transfer,10010010011
transfer,10010010011,data,00101100011
data,00101100011,stored,10111101111
stored,10111101111,due,01100110111
due,01100110111,previous,11111101101
previous,11111101101,ee,01100101010
ee,01100101010,connection,00111011111
connection,00111011111,outage,11010101110
must,11001011000,done,01100010110
done,01100010110,simultaneously,10101011001
simultaneously,10101011001,output,11010101010
output,11010101010,stream,10111100101
stream,10111100101,necessarily,11001000011
necessarily,11001000011,interconnects,01001001110
initial,01011011001,deployment,00100110110
deployment,00100110110,specification,10111001111
specification,10111001111,increased,01011110111
increased,01011110111,time,10010001101
time,10010001101,cpu,00101110001
cpu,00101110001,total,10010011111
total,10010011111,processor,11111110000
processor,11111110000,capability,00010000100
capability,00010000100,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,combination,00110100100
combination,00110100100,numbers,11011010001
numbers,11011010001,processors,11111010000
processors,11111010000,individual,01011010011
individual,01011010011,processor,11111110000
processor,11111110000,speed,10111011000
speed,10111011000,sufficient,10110101011
sufficient,10110101011,accomplish,00000011000
accomplish,00000011000,processing,11111110001
processing,11111110001,tasks,10110011001
tasks,10110011001,avoiding,00011101110
avoiding,00011101110,loss,11000000111
loss,11000000111,delay,00100111000
delay,00100111000,input,01011001111
input,01011001111,output,11010101010
output,11010101010,data,00101100011
data,00101100011,streams,10111100110
streams,10111100110,memory,11000100010
memory,11000100010,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,sufficient,10110101011
sufficient,10110101011,amount,00001010101
amount,00001010101,tbd,10110011000
tbd,10110011000,memory,11000100010
memory,11000100010,sufficient,10110101011
sufficient,10110101011,rate,11101011000
rate,11101011000,tbd,10110011000
tbd,10110011000,access,00000001101
access,00000001101,speeds,10111011001
speeds,10111011001,accomplish,00000011000
accomplish,00000011000,processing,11111110001
processing,11111110001,tasks,10110011001
tasks,10110011001,avoiding,00011101110
avoiding,00011101110,loss,11000000111
loss,11000000111,delay,00100111000
delay,00100111000,input,01011001111
input,01011001111,output,11010101010
output,11010101010,dat,00101100010
availability,00011111000,source,10111000011
source,10111000011,code,00110111001
code,00110111001,os,11010101111
os,11010101111,important,01011101001
autocorrection,00011111101,backend,00011100100
backend,00011100100,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,selfmonitoring,10101100110
capable,00010000101,detecting,00100001000
detecting,00100001000,reporting,11100110010
reporting,11100110010,automatically,00011111010
automatically,00011111010,taking,10110011111
taking,10110011111,action,00000110011
action,00000110011,remedy,11100101110
remedy,11100101110,lessen,01000010000
lessen,01000010000,impact,01011100010
impact,01011100010,minimum,11001111010
minimum,11001111010,following,01111100101
following,01111100101,types,10010111010
types,10010111010,abnormal,00000000010
abnormal,00000000010,conditions,00111010001
conditions,00111010001,processor,11111110000
processor,11111110000,hardware,01010011000
hardware,01010011000,failure,01111011011
failure,01111011011,operating,11011100111
operating,11011100111,system,10110010001
system,10110010001,hangs,01010001001
hangs,01010001001,crashes,00101110010
crashes,00101110010,computational,00111111100
computational,00111111100,performance,11010000110
performance,11010000110,minimum,11001111010
minimum,11001111010,specifications,10111001110
specifications,10111001110,computational,00111111100
computational,00111111100,error,01101010011
error,01101010011,rates,11101011001
rates,11101011001,maximum,11000111110
maximum,11000111110,specification,10111001111
specification,10111001111,internal,01001011011
internal,01001011011,communications,00111100011
communications,00111100011,failures,01111011010
failures,01111011010,external,01111001111
external,01111001111,correlator,00101011111
correlator,00101011111,ee,01100101010
ee,01100101010,communications,00111100011
communications,00111100011,disruptions,01100001110
disruptions,01100001110,software,10101000011
software,10101000011,software,10101000011
software,10101000011,part,11010010001
part,11010010001,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,able,00000000011
able,00000000011,perform,11010000111
perform,11010000111,withou,10001111110
system,10110010001,cache,00010011011
cache,00010011011,predetermined,11110100110
predetermined,11110100110,amount,00001010101
amount,00001010101,tbd,10110011000
tbd,10110011000,correlator,00101011111
correlator,00101011111,data,00101100011
data,00101100011,first,01111111001
first,01111111001,encounter,01101101110
encounter,01101101110,unavailable,10010101101
unavailable,10010101101,critical,00101111110
critical,00101111110,data,00101100011
data,00101100011,complete,00111101001
complete,00111101001,requested,11100010001
requested,11100010001,operations,11011100011
operations,11011100011,cached,00010011001
cached,00010011001,data,00101100011
data,00101100011,unavailable,10010101101
